Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Protected Method,"org.eclipse.jdt.internal.core.CreateTypeMemberOperation.generateNewCompilationUnitDOM(ICompilationUnit)",CreateTypeMemberOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,1,16,5,12,5,11,6,1,10,15,5,10,5,5,5,3,2,,,,,2,,1,2,,,0.31,5,5,5,3
Protected Method,"org.eclipse.jdt.internal.core.CreateTypeMemberOperation.generateSyntaxIncorrectDOM()",CreateTypeMemberOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,0,12,4,9,8,9,2,0,8,10,4,6,2,2,2,1,0,,,,,0,,1,0,,,0.67,2,2,2,1
Protected Method,"org.eclipse.jdt.internal.core.CreateTypeMemberOperation.getType()",CreateTypeMemberOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,3,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.CreateTypeMemberOperation.setAlteredName(String)",CreateTypeMemberOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.CreateTypeMemberOperation.verify()",CreateTypeMemberOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,28,1,18,2,12,9,7,5,1,7,12,2,10,5,5,5,5,6,,,,,5,,2,5,,,0.50,5,5,5,5
Protected Method,"org.eclipse.jdt.internal.core.CreateTypeMemberOperation.verifyNameCollision()",CreateTypeMemberOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Class,"org.eclipse.jdt.internal.core.CreateTypeOperation",CreateTypeOperation.java,3,3,3,2,13,0,10,3,1,11,11,0,,0,0,,,,6,0,6,89,0,0,4,2,,101,0,62,12,38,42,,,,21,40,12,28,,,,,,6,6,7,5,,4,3,,0,0,0.68,18,18,19,12
Public Constructor,"org.eclipse.jdt.internal.core.CreateTypeOperation.CreateTypeOperation(IJavaElement,String,boolean)",CreateTypeOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.CreateTypeOperation.generateElementDOM()",CreateTypeOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,0,18,1,11,4,8,14,1,6,12,1,11,6,6,7,1,0,,,,,0,,3,0,,,0.22,6,6,7,1
Protected Method,"org.eclipse.jdt.internal.core.CreateTypeOperation.generateResultHandle()",CreateTypeOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,10,3,7,3,6,3,0,5,8,3,5,3,3,3,3,2,,,,,2,,1,2,,,0.30,3,3,3,3
Public Method,"org.eclipse.jdt.internal.core.CreateTypeOperation.getMainTaskName()",CreateTypeOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.CreateTypeOperation.getType()",CreateTypeOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,7,2,4,3,3,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,,0.43,2,2,2,1
Protected Method,"org.eclipse.jdt.internal.core.CreateTypeOperation.verifyNameCollision()",CreateTypeOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,0,19,3,14,5,9,5,1,5,10,3,7,5,5,5,5,6,,,,,6,,2,6,,,0.26,5,5,5,5
Public Class,"org.eclipse.jdt.internal.core.DefaultWorkingCopyOwner",DefaultWorkingCopyOwner.java,0,0,0,0,0,0,0,0,1,1,1,1,,0,1,,,,0,1,0,1,0,0,0,0,,32,3,12,4,6,20,,,,5,9,5,4,,,,,,0,0,0,0,,2,0,,0,0,1.67,0,0,0,0
Anonymous Class,"org.eclipse.jdt.internal.core.DefaultWorkingCopyOwner.(Anon_1)",DefaultWorkingCopyOwner.java,1,1,1,1,3,0,3,1,1,3,3,0,,0,0,,,,2,0,2,3,0,0,0,2,,9,1,8,1,6,2,,,,3,6,2,4,,,,,,2,2,2,1,,3,1,,0,0,0.25,3,3,3,2
Public Method,"org.eclipse.jdt.internal.core.DefaultWorkingCopyOwner.(Anon_1).createBuffer(ICompilationUnit)",DefaultWorkingCopyOwner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,0,3,1,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,,0.25,2,2,2,1
Public Method,"org.eclipse.jdt.internal.core.DefaultWorkingCopyOwner.(Anon_1).toString()",DefaultWorkingCopyOwner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Class,"org.eclipse.jdt.internal.core.DeleteElementsOperation",DeleteElementsOperation.java,3,3,3,1,18,0,13,5,1,17,17,0,,0,0,,,,6,2,6,82,0,0,5,1,,146,4,84,27,57,61,,,,51,74,30,44,,,,,,10,10,10,5,,3,4,,58,50,0.73,22,22,22,10
Public Constructor,"org.eclipse.jdt.internal.core.DeleteElementsOperation.DeleteElementsOperation(IJavaElement[],boolean)",DeleteElementsOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,4,1,2,5,4,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.DeleteElementsOperation.getMainTaskName()",DeleteElementsOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.DeleteElementsOperation.groupElements()",DeleteElementsOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,31,0,25,7,19,6,13,8,1,16,21,8,13,5,5,5,1,1,,,,,0,,3,0,,,0.24,5,5,5,1
Protected Method,"org.eclipse.jdt.internal.core.DeleteElementsOperation.processElement(IJavaElement)",DeleteElementsOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,43,3,34,11,26,8,24,43,2,22,32,12,20,10,10,10,5,3,,,,,3,,4,3,,,0.24,10,10,10,5
Protected Method,"org.eclipse.jdt.internal.core.DeleteElementsOperation.processElements()",DeleteElementsOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,4,1,2,5,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.DeleteElementsOperation.verify(IJavaElement)",DeleteElementsOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,10,3,7,3,5,5,1,6,10,4,6,4,4,4,1,0,,,,,0,,2,0,,,0.30,4,4,4,1
Public Class,"org.eclipse.jdt.internal.core.DeletePackageFragmentRootOperation",DeletePackageFragmentRootOperation.java,4,4,4,2,19,0,18,0,1,10,10,0,,0,0,,,,6,2,6,64,0,0,5,1,,147,13,114,35,71,20,,,,52,80,30,50,,,,,,7,7,7,5,,2,3,,66,58,0.18,24,24,27,12
Public Constructor,"org.eclipse.jdt.internal.core.DeletePackageFragmentRootOperation.DeletePackageFragmentRootOperation(IPackageFragmentRoot,int,int)",DeletePackageFragmentRootOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,1,8,4,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.DeletePackageFragmentRootOperation.deleteResource(IPackageFragmentRoot,IClasspathEntry)",DeletePackageFragmentRootOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,40,0,38,10,26,2,8,4,1,15,22,7,15,4,4,5,1,3,,,,,0,,1,0,,,0.05,4,4,5,1
Anonymous Class,"org.eclipse.jdt.internal.core.DeletePackageFragmentRootOperation.deleteResource.(Anon_1)",DeletePackageFragmentRootOperation.java,3,3,3,3,16,0,14,2,1,2,2,0,,0,0,,,,1,0,1,1,0,0,0,1,,17,0,15,2,12,2,,,,6,9,2,7,,,,,,3,3,3,3,,2,2,,0,0,0.13,3,3,3,3
Public Method,"org.eclipse.jdt.internal.core.DeletePackageFragmentRootOperation.deleteResource.(Anon_1).visit(IResourceProxy)",DeletePackageFragmentRootOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,14,1,11,2,7,3,0,6,9,2,7,3,3,3,3,3,,,,,3,,2,3,,,0.14,3,3,3,3
Protected Method,"org.eclipse.jdt.internal.core.DeletePackageFragmentRootOperation.executeOperation()",DeletePackageFragmentRootOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,3,13,3,8,2,8,8,1,5,9,3,6,4,4,5,1,0,,,,,0,,1,0,,,0.15,4,4,5,1
Protected Method,"org.eclipse.jdt.internal.core.DeletePackageFragmentRootOperation.updateProjectClasspath(IPath,IJavaProject)",DeletePackageFragmentRootOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,25,0,25,7,17,0,5,15,1,13,20,7,13,7,7,7,1,1,,,,,0,,3,0,,,0.00,7,7,7,1
Protected Method,"org.eclipse.jdt.internal.core.DeletePackageFragmentRootOperation.updateReferringProjectClasspaths(IPath,IJavaProject)",DeletePackageFragmentRootOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,4,6,0,4,3,0,7,10,5,5,3,3,3,3,1,,,,,1,,2,1,,,0.00,3,3,3,3
Protected Method,"org.eclipse.jdt.internal.core.DeletePackageFragmentRootOperation.verify()",DeletePackageFragmentRootOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,1,17,4,11,0,8,5,1,7,12,4,8,5,5,6,5,4,,,,,4,,2,4,,,0.00,5,5,6,5
Public Class,"org.eclipse.jdt.internal.core.DeleteResourceElementsOperation",DeleteResourceElementsOperation.java,5,5,6,1,22,0,16,5,1,9,9,0,,0,0,,,,5,0,5,81,0,1,4,0,,128,3,84,19,56,42,,,,42,67,22,45,,,,,,13,13,14,1,,3,3,,0,0,0.50,27,25,31,5
Protected Constructor,"org.eclipse.jdt.internal.core.DeleteResourceElementsOperation.DeleteResourceElementsOperation(IJavaElement[],boolean)",DeleteResourceElementsOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Private Method,"org.eclipse.jdt.internal.core.DeleteResourceElementsOperation.deletePackageFragment(IPackageFragment)",DeleteResourceElementsOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,57,2,45,12,31,10,11,487,3,28,41,15,26,13,13,14,1,2,,,,,0,,3,0,,,0.22,13,13,14,1
Protected Method,"org.eclipse.jdt.internal.core.DeleteResourceElementsOperation.getMainTaskName()",DeleteResourceElementsOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.DeleteResourceElementsOperation.processElement(IJavaElement)",DeleteResourceElementsOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,0,16,1,12,5,7,6,1,6,9,1,8,6,4,6,1,3,,,,,0,,1,0,,,0.31,6,4,6,1
Protected Method,"org.eclipse.jdt.internal.core.DeleteResourceElementsOperation.verify(IJavaElement)",DeleteResourceElementsOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,1,15,3,11,3,5,18,1,6,12,3,9,6,6,9,1,1,,,,,0,,2,0,,,0.20,6,6,9,1
Public Class,"org.eclipse.jdt.internal.core.DeltaProcessor",DeltaProcessor.java,8,7,9,3,39,2,32,5,2,37,37,0,,1,11,,,,51,19,52,52,2,40,0,10,,2404,162,1817,368,1339,521,,,,874,1273,373,900,,,,,,39,37,41,19,,1,8,,92,82,0.29,446,394,490,205
Public Constructor,"org.eclipse.jdt.internal.core.DeltaProcessor.DeltaProcessor(JavaModelManager)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Class,"org.eclipse.jdt.internal.core.DeltaProcessor.OutputsInfo",DeltaProcessor.java,4,3,4,1,15,0,15,3,1,1,1,0,,0,0,,,,2,3,2,2,1,0,0,1,,36,0,36,7,24,7,,,,22,29,8,21,,,,,,7,5,7,1,,1,2,,0,0,0.19,8,6,8,2
Constructor,"org.eclipse.jdt.internal.core.DeltaProcessor.OutputsInfo.OutputsInfo(IPath[],int[],int)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.DeltaProcessor.OutputsInfo.toString()",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,26,0,26,2,21,7,3,10,1,16,21,3,18,7,5,7,1,7,,,,,0,,2,0,,,0.27,7,5,7,1
Class,"org.eclipse.jdt.internal.core.DeltaProcessor.RootInfo",DeltaProcessor.java,2,2,3,1,11,0,11,2,1,2,2,0,,0,0,,,,3,3,3,3,2,0,0,1,,39,0,39,8,23,7,,,,20,29,9,20,,,,,,6,6,6,1,,1,3,,11,11,0.18,8,8,9,3
Constructor,"org.eclipse.jdt.internal.core.DeltaProcessor.RootInfo.RootInfo(IJavaProject,IPath,char[][])",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.eclipse.jdt.internal.core.DeltaProcessor.RootInfo.isRootOfProject(IPath)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,5,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1
Public Method,"org.eclipse.jdt.internal.core.DeltaProcessor.RootInfo.toString()",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26,0,26,2,19,7,4,16,1,13,19,3,16,6,6,6,1,3,,,,,0,,3,0,,,0.27,6,6,6,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.addDependentProjects(IPath,HashSet)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,5,11,0,7,5,1,9,14,7,7,5,5,6,1,1,,,,,0,,4,0,,,0.00,5,5,6,1
Public Method,"org.eclipse.jdt.internal.core.DeltaProcessor.addForRefresh(IJavaElement)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,6,1,3,0,2,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.addToParentInfo(Openable)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,10,3,6,1,4,3,0,3,6,3,3,3,3,4,1,1,,,,,0,,2,0,,,0.10,3,3,4,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.addToRootsToRefreshWithDependents(IJavaProject)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.DeltaProcessor.checkExternalArchiveChanges(IJavaElement[],IProgressMonitor)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,26,0,25,4,18,4,10,22,1,14,22,6,16,7,7,8,1,3,,,,,0,,3,0,,,0.16,7,7,8,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.checkProjectsBeingAddedOrRemoved(IResourceDelta)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,101,7,78,11,60,20,19,22,1,31,50,12,38,20,19,20,1,10,,,,,0,,6,0,,,0.26,20,19,20,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.checkSourceAttachmentChange(IResourceDelta,IResource)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,0,30,5,23,1,9,17,1,14,21,5,16,9,7,9,4,7,,,,,3,,4,3,,,0.03,9,7,9,4
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.close(Openable)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,6,1,3,1,1,2,0,1,3,1,2,2,2,2,1,1,,,,,0,,1,0,,,0.17,2,2,2,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.contentChanged(Openable,IResourceDelta)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,1,8,2,5,0,3,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.createElement(IResource,int,RootInfo)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,17,113,7,93,15,77,14,27,63,2,45,63,15,48,30,23,33,14,37,,,,,30,,4,30,,,0.15,30,23,33,14
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.createExternalArchiveDelta(IProgressMonitor)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,18,186,16,151,22,115,29,36,43291,5,82,120,27,93,39,37,40,19,31,,,,,30,,7,21,,,0.19,39,37,40,19
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.currentDelta()",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,6,1,3,0,4,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.deleting(IProject)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,37,7,25,2,19,5,17,9,1,9,14,2,12,5,5,5,1,2,,,,,0,,2,0,,,0.20,5,5,5,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.elementAdded(Openable,IResourceDelta,RootInfo)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,13,112,11,81,21,64,22,34,38,2,41,53,19,34,15,14,18,1,6,,,,,0,,6,0,,,0.27,15,14,18,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.elementRemoved(Openable,IResourceDelta,RootInfo)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,19,103,10,85,20,70,10,36,128,2,46,56,18,38,17,12,19,5,18,,,,,11,,5,11,,,0.12,17,12,19,5
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.elementType(IResource,int,int,RootInfo)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,15,46,0,44,2,34,3,10,20,1,14,25,2,23,15,11,17,11,22,,,,,22,,3,22,,,0.07,15,11,17,11
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.enclosingRootInfo(IPath,int)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,8,2,5,0,4,3,0,4,7,2,5,3,3,4,3,3,,,,,3,,2,3,,,0.00,3,3,4,3
Public Method,"org.eclipse.jdt.internal.core.DeltaProcessor.fire(IJavaElementDelta,int)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,16,47,7,36,7,28,5,10,49,2,20,27,7,20,9,7,11,1,5,,,,,0,,2,0,,,0.14,9,7,11,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.firePostChangeDelta(IJavaElementDelta,IElementChangedListener[],int[],int)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,18,2,14,5,6,4,5,4,1,4,7,1,6,4,4,4,1,0,,,,,0,,1,0,,,0.29,4,4,4,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.firePreAutoBuildDelta(IJavaElementDelta,IElementChangedListener[],int[],int)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,1,13,5,5,2,4,4,1,3,6,1,5,4,4,4,1,0,,,,,0,,1,0,,,0.15,4,4,4,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.fireReconcileDelta(IElementChangedListener[],int[],int)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,18,3,14,5,7,3,7,4,1,5,8,2,6,4,4,4,1,0,,,,,0,,1,0,,,0.21,4,4,4,1
Public Method,"org.eclipse.jdt.internal.core.DeltaProcessor.flush()",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.eclipse.jdt.internal.core.DeltaProcessor.getTimeStamp(File)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.DeltaProcessor.initializeRoots()",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,12,69,5,58,12,44,7,23,197,2,37,50,14,36,16,16,16,9,11,,,,,11,,4,8,,,0.12,16,16,16,9
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.isAffectedBy(IResourceDelta)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,0,26,2,18,8,2,4,1,6,13,3,10,4,4,4,4,5,,,,,5,,1,5,,,0.31,4,4,4,4
Anonymous Class,"org.eclipse.jdt.internal.core.DeltaProcessor.isAffectedBy.(Anon_1)",DeltaProcessor.java,5,3,6,3,14,0,13,2,1,1,1,0,,0,0,,,,1,0,1,1,0,0,0,1,,15,0,14,0,11,2,,,,3,6,1,5,,,,,,5,3,6,3,,2,2,,0,0,0.14,5,3,6,3
Public Method,"org.eclipse.jdt.internal.core.DeltaProcessor.isAffectedBy.(Anon_1).visit(IResourceDelta)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,0,13,0,10,2,4,5,1,3,6,1,5,5,3,6,3,0,,,,,0,,2,0,,,0.15,5,3,6,3
Class,"org.eclipse.jdt.internal.core.DeltaProcessor.isAffectedBy.FoundRelevantDeltaException",DeltaProcessor.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,1,0,1,1,0,0,,,,0,1,1,0,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.isResFilteredFromOutput(OutputsInfo,IResource,int)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,26,0,23,2,15,3,5,7,1,7,14,3,11,7,7,10,7,18,,,,,18,,6,18,,,0.13,7,7,10,7
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.mergeDeltas(Collection)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,43,2,41,9,30,1,15,62,2,24,35,11,24,11,11,11,4,4,,,,,3,,4,3,,,0.02,11,11,11,4
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.nonJavaResourcesChanged(Openable,IResourceDelta)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,38,3,33,7,25,2,13,13,1,16,21,5,16,8,5,8,6,8,,,,,8,,3,8,,,0.06,8,5,8,6
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.notifyListeners(IJavaElementDelta,int,IElementChangedListener[],int[],int)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,25,0,24,4,16,4,6,6,1,11,18,7,11,5,5,5,1,0,,,,,0,,1,0,,,0.17,5,5,5,1
Anonymous Class,"org.eclipse.jdt.internal.core.DeltaProcessor.notifyListeners.(for_loop_18).(Anon_2)",DeltaProcessor.java,1,1,1,1,3,0,3,0,1,3,3,0,,0,0,,,,2,0,2,2,0,0,0,2,,7,0,7,0,5,1,,,,2,4,2,2,,,,,,1,1,1,1,,2,0,,0,0,0.14,2,2,2,2
Public Method,"org.eclipse.jdt.internal.core.DeltaProcessor.notifyListeners.(for_loop_18).(Anon_2).handleException(Throwable)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,2,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.DeltaProcessor.notifyListeners.(for_loop_18).(Anon_2).run()",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.otherRootsInfo(IPath,int)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,7,1,4,0,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.outputsInfo(RootInfo,IResource)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,44,1,41,12,31,3,12,10,1,21,29,12,17,11,11,11,4,7,,,,,6,,6,6,,,0.07,11,11,11,4
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.performPreBuildCheck(IResourceDelta,IJavaElement)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,13,70,6,54,11,42,10,16,36,2,29,39,10,29,14,10,14,6,9,,,,,5,,3,5,,,0.19,14,10,14,6
Private Method,"org.eclipse.jdt.internal.core.DeltaProcessor.popUntilPrefixOf(IPath)",DeltaProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,0,24,3,16,1,9,16,1,7,14,3,11,7,7,9,4,4,,,,,4,,3,3,,,0.04,7,7,9,4
