project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
qpid,Public Class,org.apache.log4j.QpidCompositeRollingAppender,1.0,1.0,2.0,1.0,14.0,1.0,9.0,3.0,1.0,2.0,0.0,0.0,14.0,64.0,64.0,64.0,25.0,1.0,5.0,27.0,31.0,1166.0,183.0,706.0,149.0,331.0,283.0,259.0,397.0,151.0,15.0,15.0,17.0,4.0,2.0,6.0,93.0,86.0,0.4,126,124,138,69,False
qpid,Private Static Class,org.apache.log4j.QpidCompositeRollingAppender.CompressJob,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,20.0,3.0,17.0,5.0,4.0,0.0,5.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,0.0,3,3,3,3,False
qpid,Private Class,org.apache.log4j.QpidCompositeRollingAppender.Compressor,3.0,3.0,3.0,1.0,20.0,3.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,20.0,4.0,8.0,0.0,5.0,10.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,3,3,3,1,False
qpid,Public Class,org.apache.qpid.AMQChannelClosedException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,7.0,2.0,1.0,10.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.43,1,1,1,1,False
qpid,Public Class,org.apache.qpid.AMQChannelException,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,12.0,2.0,4.0,0.0,0.0,0.0,2.0,35.0,3.0,21.0,9.0,7.0,11.0,11.0,14.0,8.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.52,3,3,3,2,False
qpid,Public Class,org.apache.qpid.AMQConnectionClosedException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,7.0,2.0,1.0,13.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.86,1,1,1,1,False
qpid,Public Class,org.apache.qpid.AMQConnectionException,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,12.0,2.0,5.0,0.0,0.0,0.0,2.0,45.0,7.0,26.0,10.0,11.0,12.0,12.0,15.0,9.0,1.0,1.0,1.0,1.0,3.0,0.0,19.0,19.0,0.46,2,2,2,2,False
qpid,Public Class,org.apache.qpid.AMQConnectionFailureException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,14.0,4.0,1.0,0.0,0.0,0.0,4.0,36.0,4.0,21.0,6.0,5.0,11.0,6.0,11.0,6.0,2.0,2.0,2.0,1.0,3.0,0.0,50.0,50.0,0.52,6,6,6,4,False
qpid,Public Class,org.apache.qpid.AMQDisconnectedException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,7.0,2.0,1.0,10.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.43,1,1,1,1,False
qpid,Public Class,org.apache.qpid.AMQException,1.0,1.0,1.0,1.0,9.0,0.0,5.0,3.0,1.0,2.0,31.0,0.0,0.0,10.0,10.0,10.0,2.0,0.0,0.0,0.0,10.0,133.0,14.0,68.0,22.0,22.0,51.0,22.0,35.0,18.0,2.0,2.0,3.0,1.0,2.0,1.0,75.0,25.0,0.75,16,16,17,10,False
qpid,Public Class,org.apache.qpid.AMQExceptionTest,1.0,1.0,1.0,1.0,12.0,1.0,8.0,3.0,1.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,4.0,91.0,14.0,50.0,19.0,24.0,27.0,23.0,32.0,19.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.54,6,6,6,5,False
qpid,Private Class,org.apache.qpid.AMQExceptionTest.AMQExceptionSubclass,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,7.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.43,1,1,1,1,False
qpid,Public Class,org.apache.qpid.AMQInternalException,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,25.0,2.0,12.0,4.0,3.0,11.0,3.0,6.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.92,3,3,3,2,False
qpid,Public Class,org.apache.qpid.AMQInvalidArgumentException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,21.0,2.0,11.0,3.0,2.0,8.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.73,2,2,2,2,False
qpid,Public Class,org.apache.qpid.AMQInvalidRoutingKeyException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,7.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.14,1,1,1,1,False
qpid,Public Class,org.apache.qpid.AMQPInvalidClassException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,8.0,3.0,2.0,11.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.38,1,1,1,1,False
qpid,Public Class,org.apache.qpid.AMQProtocolException,1.0,1.0,1.0,1.0,13.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,7.0,2.0,1.0,9.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.29,1,1,1,1,False
qpid,Public Class,org.apache.qpid.AMQSecurityException,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,3.0,30.0,3.0,16.0,5.0,4.0,11.0,4.0,8.0,5.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.69,4,4,4,3,False
qpid,Public Class,org.apache.qpid.AMQStoreException,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,12.0,4.0,3.0,10.0,3.0,6.0,4.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.83,3,3,3,2,False
qpid,Public Class,org.apache.qpid.AMQTimeoutException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,7.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.14,1,1,1,1,False
qpid,Public Class,org.apache.qpid.AMQUndeliveredException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,13.0,3.0,1.0,0.0,0.0,0.0,3.0,30.0,5.0,17.0,5.0,4.0,8.0,5.0,9.0,5.0,1.0,1.0,1.0,1.0,3.0,0.0,33.0,33.0,0.47,3,3,3,3,False
qpid,Public Class,org.apache.qpid.AMQUnknownExchangeType,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,7.0,2.0,1.0,13.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.86,1,1,1,1,False
qpid,Public Class,org.apache.qpid.AMQUnresolvedAddressException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,1.0,0.0,0.0,0.0,2.0,28.0,2.0,13.0,4.0,3.0,13.0,4.0,7.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2,2,2,2,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Command,1.0,1.0,1.0,1.0,16.0,1.0,15.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1.0,18.0,11.0,7.0,0.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Connection,1.0,1.0,2.0,1.0,26.0,3.0,18.0,5.0,1.0,16.0,0.0,0.0,2.0,15.0,15.0,15.0,3.0,0.0,2.0,0.0,13.0,438.0,69.0,287.0,93.0,120.0,85.0,70.0,108.0,47.0,5.0,5.0,7.0,1.0,1.0,3.0,86.0,46.0,0.3,28,28,31,15,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.client.Connection.Connection.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.client.Connection.Connection.(Anon_2),3.0,3.0,4.0,1.0,22.0,0.0,21.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,22.0,0.0,9.0,2.0,3.0,7.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,0.0,0.0,0.09,3,3,4,1,False
qpid,Public Static Class,org.apache.qpid.amqp_1_0.client.Connection.ConnectionException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.client.Connection.doRead.(Anon_3),1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,8.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Demo,2.0,2.0,2.0,1.0,21.0,3.0,17.0,0.0,1.0,14.0,0.0,1.0,22.0,15.0,56.0,14.0,0.0,0.0,0.0,12.0,3.0,368.0,71.0,297.0,98.0,175.0,5.0,142.0,181.0,89.0,24.0,24.0,24.0,1.0,2.0,7.0,0.0,0.0,0.02,38,38,38,15,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Dump,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,8.0,0.0,1.0,1.0,13.0,54.0,12.0,0.0,0.0,0.0,12.0,1.0,111.0,22.0,88.0,31.0,29.0,13.0,25.0,40.0,20.0,4.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.15,16,16,16,13,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Filereceiver,3.0,3.0,3.0,1.0,22.0,2.0,19.0,0.0,1.0,15.0,0.0,1.0,1.0,13.0,54.0,12.0,0.0,0.0,0.0,12.0,1.0,316.0,50.0,265.0,80.0,142.0,4.0,103.0,146.0,72.0,29.0,29.0,34.0,1.0,2.0,1.0,0.0,0.0,0.02,41,41,46,13,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.client.Filereceiver.run.(Anon_1),2.0,2.0,2.0,1.0,14.0,2.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,13.0,3.0,8.0,0.0,6.0,8.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2,2,1,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.client.Filereceiver.run.(Anon_2),2.0,2.0,2.0,1.0,10.0,1.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,10.0,1.0,5.0,0.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2,2,1,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Filesender,2.0,2.0,2.0,1.0,16.0,2.0,13.0,0.0,1.0,16.0,0.0,1.0,1.0,14.0,55.0,13.0,0.0,0.0,1.0,12.0,1.0,258.0,50.0,208.0,63.0,102.0,3.0,76.0,113.0,55.0,20.0,20.0,26.0,1.0,2.0,1.0,0.0,0.0,0.01,33,33,39,14,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.client.Filesender.run.(for_loop_3).(Anon_1),2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2,2,1,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.client.Filesender.run.(for_loop_4).(Anon_2),2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2,2,1,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Message,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,8.0,0.0,0.0,0.0,19.0,19.0,19.0,6.0,0.0,1.0,0.0,18.0,113.0,22.0,91.0,26.0,22.0,0.0,25.0,48.0,27.0,3.0,3.0,3.0,3.0,1.0,2.0,88.0,85.0,0.0,21,21,21,21,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.ReadBytes,3.0,3.0,3.0,1.0,20.0,4.0,16.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,12.0,36.0,9.0,16.0,0.0,12.0,20.0,10.0,4.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,7,7,7,2,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Receive,2.0,2.0,2.0,1.0,11.0,1.0,10.0,0.0,1.0,13.0,0.0,1.0,2.0,15.0,56.0,14.0,1.0,0.0,0.0,13.0,2.0,212.0,40.0,170.0,44.0,71.0,4.0,53.0,82.0,33.0,17.0,17.0,17.0,7.0,2.0,6.0,100.0,100.0,0.02,31,31,31,21,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Receiver,2.0,2.0,2.0,1.0,12.0,1.0,11.0,0.0,2.0,30.0,0.0,0.0,1.0,37.0,37.0,37.0,7.0,0.0,2.0,0.0,35.0,518.0,89.0,426.0,90.0,181.0,6.0,140.0,221.0,78.0,13.0,13.0,14.0,6.0,1.0,5.0,90.0,71.0,0.01,78,76,87,46,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.client.Receiver.Receiver.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,12.0,0.0,7.0,0.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,2,2,2,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Request,1.0,1.0,1.0,1.0,12.0,2.0,10.0,0.0,1.0,16.0,0.0,1.0,1.0,15.0,56.0,14.0,0.0,0.0,0.0,12.0,3.0,215.0,47.0,168.0,45.0,75.0,4.0,66.0,93.0,37.0,15.0,15.0,15.0,1.0,2.0,4.0,0.0,0.0,0.02,29,29,29,15,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Respond,2.0,2.0,3.0,1.0,17.0,2.0,14.0,0.0,1.0,14.0,0.0,1.0,1.0,16.0,57.0,15.0,8.0,0.0,1.0,12.0,3.0,315.0,60.0,255.0,56.0,125.0,4.0,104.0,146.0,49.0,23.0,23.0,25.0,7.0,2.0,7.0,89.0,82.0,0.02,46,46,48,24,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Send,2.0,2.0,2.0,1.0,11.0,1.0,10.0,0.0,1.0,14.0,0.0,1.0,2.0,15.0,56.0,14.0,0.0,0.0,0.0,12.0,3.0,208.0,38.0,169.0,43.0,69.0,4.0,56.0,85.0,35.0,16.0,16.0,16.0,1.0,2.0,6.0,0.0,0.0,0.02,30,30,30,15,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.SendBytes,2.0,2.0,2.0,1.0,68.0,14.0,27.0,26.0,1.0,22.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,284.0,65.0,113.0,33.0,79.0,106.0,76.0,85.0,30.0,5.0,5.0,5.0,1.0,1.0,3.0,0.0,0.0,0.94,10,10,10,4,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Sender,2.0,2.0,2.0,1.0,13.0,1.0,12.0,0.0,2.0,25.0,0.0,2.0,0.0,22.0,22.0,20.0,6.0,0.0,2.0,0.0,20.0,354.0,51.0,300.0,62.0,119.0,6.0,87.0,146.0,48.0,13.0,13.0,15.0,1.0,1.0,3.0,85.0,56.0,0.02,50,48,53,22,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Sender.SenderClosingException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Sender.SenderCreationException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,2.0,11.0,3.0,2.0,0.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,2,2,2,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Session,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,26.0,0.0,0.0,0.0,36.0,36.0,36.0,7.0,2.0,8.0,0.0,26.0,311.0,59.0,250.0,77.0,91.0,2.0,79.0,130.0,60.0,5.0,5.0,5.0,5.0,1.0,4.0,92.0,84.0,0.01,47,47,47,40,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.Transaction,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,3.0,26.0,4.0,22.0,7.0,5.0,0.0,7.0,12.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,37.0,37.0,0.0,4,4,4,4,False
qpid,Public Class,org.apache.qpid.amqp_1_0.client.TransactionController,2.0,2.0,2.0,1.0,18.0,2.0,14.0,0.0,2.0,12.0,0.0,0.0,1.0,8.0,8.0,8.0,4.0,0.0,2.0,0.0,6.0,161.0,31.0,126.0,24.0,59.0,4.0,45.0,68.0,24.0,5.0,5.0,5.0,1.0,1.0,2.0,56.0,18.0,0.03,17,17,17,8,False
qpid,Public Abstract Class,org.apache.qpid.amqp_1_0.client.Util,2.0,2.0,2.0,1.0,13.0,1.0,12.0,0.0,1.0,4.0,8.0,0.0,2.0,41.0,41.0,41.0,24.0,0.0,0.0,16.0,25.0,502.0,88.0,414.0,83.0,235.0,0.0,146.0,218.0,86.0,38.0,38.0,39.0,1.0,1.0,1.0,92.0,92.0,0.0,71,71,72,30,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.client.Util.Util.(for_loop_1).(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.client.Util.Util.(for_loop_1).(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Public Abstract Generic Class,org.apache.qpid.amqp_1_0.codec.AbstractDescribedTypeWriter,2.0,2.0,2.0,2.0,14.0,1.0,12.0,0.0,2.0,2.0,44.0,0.0,2.0,13.0,13.0,13.0,4.0,0.0,1.0,6.0,6.0,162.0,30.0,132.0,31.0,62.0,0.0,52.0,73.0,27.0,10.0,8.0,10.0,10.0,1.0,4.0,63.0,55.0,0.0,21,19,21,18,False
qpid,Public Abstract Generic Class,org.apache.qpid.amqp_1_0.codec.AbstractListWriter,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,34.0,0.0,0.0,3.0,20.0,3.0,0.0,0.0,0.0,2.0,1.0,19.0,2.0,17.0,6.0,3.0,0.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3,3,3,3,False
qpid,Public Abstract Generic Class,org.apache.qpid.amqp_1_0.codec.AbstractMapWriter,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0,31.0,14.0,1.0,0.0,0.0,13.0,1.0,72.0,14.0,58.0,23.0,13.0,0.0,18.0,28.0,16.0,2.0,2.0,2.0,1.0,2.0,1.0,50.0,50.0,0.0,9,9,10,8,False
qpid,Public Abstract Class,org.apache.qpid.amqp_1_0.codec.ArrayTypeConstructor,2.0,2.0,2.0,1.0,14.0,0.0,14.0,0.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,83.0,16.0,67.0,14.0,33.0,0.0,23.0,35.0,15.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,7,7,7,3,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.codec.ArrayTypeConstructor.(Anon_1),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,9.0,0.0,4.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2,2,2,1,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.codec.ArrayTypeConstructor.(Anon_2),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,9.0,0.0,4.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2,2,2,1,False
qpid,Public Class,org.apache.qpid.amqp_1_0.codec.ArrayWriter,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,7.0,7.0,6.0,4.0,0.0,0.0,1.0,6.0,58.0,16.0,39.0,15.0,9.0,6.0,11.0,20.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,97.0,97.0,0.15,7,7,7,7,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.codec.ArrayWriter.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Class,org.apache.qpid.amqp_1_0.codec.BinaryString,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,2.0,65.0,13.0,52.0,18.0,22.0,0.0,24.0,34.0,19.0,4.0,4.0,4.0,4.0,1.0,2.0,60.0,40.0,0.0,9,9,9,8,False
qpid,Public Class,org.apache.qpid.amqp_1_0.codec.BinaryTypeConstructor,1.0,1.0,1.0,1.0,14.0,2.0,9.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,7.0,2.0,0.0,0.0,1.0,0.0,2.0,51.0,11.0,33.0,11.0,15.0,7.0,15.0,20.0,10.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.21,5,5,5,3,False
qpid,Public Class,org.apache.qpid.amqp_1_0.codec.BinaryWriter,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0,1.0,6.0,23.0,5.0,2.0,0.0,0.0,5.0,1.0,49.0,8.0,41.0,15.0,11.0,0.0,12.0,20.0,11.0,1.0,1.0,1.0,1.0,3.0,0.0,72.0,72.0,0.0,6,6,6,6,False
