project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
lucene,Public Class,org.apache.lucene.index.TestByteSlices,14.0,14.0,15.0,1.0,64.0,12.0,51.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,1.0,110.0,17.0,77.0,24.0,53.0,16.0,53.0,75.0,29.0,14.0,14.0,15.0,1.0,3.0,4.0,0.0,0.0,0.21,14,14,15,1,False
lucene,Public Static Class,org.apache.lucene.index.MergePolicy.MergeAbortedException,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,8.0,3.0,2.0,0.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,2,2,2,False
lucene,Public Class,org.apache.lucene.search.spans.TestFieldMaskingSpanQuery,1.0,1.0,1.0,1.0,16.0,2.0,14.0,0.0,1.0,20.0,0.0,4.0,3.0,18.0,89.0,14.0,0.0,0.0,0.0,3.0,15.0,331.0,55.0,259.0,87.0,213.0,18.0,143.0,165.0,71.0,2.0,2.0,2.0,1.0,3.0,1.0,75.0,68.0,0.07,20,20,20,18,False
lucene,Public Class,org.apache.solr.schema.TrieLongField,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,1.0,1.0,26.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.2,0,0,0,0,False
lucene,Public Class,org.apache.lucene.store.instantiated.InstantiatedTermEnum,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,6.0,10.0,6.0,3.0,0.0,0.0,0.0,6.0,74.0,9.0,35.0,14.0,13.0,30.0,14.0,22.0,10.0,2.0,2.0,2.0,1.0,2.0,1.0,50.0,44.0,0.86,8,8,8,6,False
lucene,Class,org.apache.solr.search.MissingLastOrdComparator,2.0,2.0,2.0,1.0,10.0,0.0,9.0,0.0,1.0,3.0,0.0,0.0,1.0,12.0,22.0,12.0,13.0,0.0,1.0,0.0,11.0,167.0,22.0,138.0,46.0,81.0,7.0,73.0,102.0,39.0,6.0,6.0,7.0,6.0,2.0,2.0,68.0,64.0,0.05,31,31,33,22,False
lucene,Public Class,org.tartarus.snowball.ext.PortugueseStemmer,12.0,11.0,12.0,11.0,72.0,0.0,57.0,15.0,1.0,1.0,0.0,0.0,1.0,12.0,50.0,12.0,12.0,0.0,11.0,0.0,1.0,1109.0,24.0,900.0,250.0,654.0,186.0,355.0,456.0,58.0,44.0,44.0,44.0,42.0,2.0,8.0,86.0,75.0,0.21,155,133,155,137,False
lucene,Public Class,org.apache.lucene.index.TestSegmentInfo,2.0,2.0,2.0,1.0,26.0,2.0,22.0,1.0,1.0,12.0,0.0,0.0,0.0,2.0,73.0,2.0,0.0,0.0,0.0,0.0,2.0,74.0,7.0,47.0,19.0,38.0,20.0,34.0,45.0,23.0,4.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,0.43,5,5,5,2,False
lucene,Public Class,org.tartarus.snowball.ext.German2Stemmer,14.0,11.0,14.0,12.0,80.0,0.0,63.0,17.0,1.0,1.0,0.0,0.0,3.0,8.0,46.0,8.0,9.0,0.0,7.0,0.0,1.0,719.0,19.0,562.0,80.0,384.0,139.0,273.0,341.0,47.0,42.0,33.0,43.0,39.0,2.0,7.0,80.0,65.0,0.25,113,92,116,99,False
lucene,Public Class,org.apache.lucene.index.TestNewestSegment,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,9.0,4.0,5.0,16.0,5.0,7.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.78,1,1,1,1,False
lucene,Private Static Class,org.apache.lucene.index.TestIndexWriterExceptions.FailOnlyInCommit,6.0,6.0,8.0,1.0,21.0,1.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,27.0,3.0,24.0,7.0,15.0,0.0,12.0,19.0,7.0,6.0,6.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0,6,6,8,1,False
lucene,Public Class,org.apache.lucene.benchmark.utils.ExtractWikipedia,3.0,3.0,3.0,1.0,17.0,1.0,15.0,0.0,1.0,4.0,0.0,2.0,2.0,6.0,6.0,4.0,2.0,0.0,1.0,0.0,5.0,136.0,16.0,100.0,27.0,75.0,20.0,64.0,83.0,29.0,6.0,6.0,9.0,1.0,1.0,2.0,72.0,38.0,0.2,18,18,21,6,False
lucene,Public Class,org.apache.lucene.analysis.cn.smart.TestSmartChineseAnalyzer,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,20.0,117.0,20.0,0.0,0.0,0.0,0.0,20.0,227.0,22.0,144.0,57.0,93.0,68.0,67.0,96.0,59.0,3.0,3.0,3.0,1.0,4.0,1.0,0.0,0.0,0.47,25,25,25,20,False
