project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
wicket,Public Static Abstract Class,org.apache.wicket.markup.html.DynamicWebResource.ResourceState,2.0,2.0,2.0,1.0,9.0,0.0,6.0,3.0,1.0,1.0,2.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,43.0,4.0,19.0,7.0,5.0,20.0,7.0,11.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,50.0,50.0,1.05,4,4,4,2,False
wicket,Anonymous Class,org.apache.wicket.markup.html.DynamicWebResource.getResourceStream.(Anon_1),1.0,1.0,1.0,1.0,9.0,0.0,6.0,3.0,2.0,4.0,0.0,0.0,1.0,8.0,8.0,8.0,3.0,0.0,1.0,0.0,7.0,92.0,11.0,53.0,0.0,30.0,28.0,19.0,30.0,12.0,2.0,2.0,2.0,1.0,1.0,1.0,58.0,58.0,0.53,11,11,11,8,False
wicket,Public Class,org.apache.wicket.markup.html.EmptySrcAttributeCheckFilter,5.0,5.0,5.0,1.0,27.0,0.0,24.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,47.0,2.0,28.0,7.0,15.0,17.0,11.0,17.0,7.0,5.0,5.0,5.0,1.0,1.0,3.0,0.0,0.0,0.61,5,5,5,1,False
wicket,Public Class,org.apache.wicket.markup.html.HeaderPartContainer,1.0,1.0,1.0,1.0,12.0,0.0,6.0,5.0,2.0,2.0,0.0,0.0,1.0,4.0,271.0,4.0,2.0,0.0,0.0,0.0,4.0,68.0,7.0,30.0,10.0,11.0,31.0,12.0,18.0,9.0,2.0,2.0,2.0,1.0,4.0,1.0,50.0,50.0,1.03,5,5,5,4,False
wicket,Public Class,org.apache.wicket.markup.html.JavascriptPackageResource,1.0,1.0,1.0,1.0,26.0,1.0,15.0,9.0,1.0,7.0,0.0,5.0,2.0,7.0,51.0,2.0,0.0,0.0,1.0,2.0,4.0,321.0,33.0,184.0,39.0,84.0,105.0,55.0,85.0,44.0,2.0,2.0,4.0,1.0,5.0,1.0,0.0,0.0,0.57,8,8,10,7,False
wicket,Protected Abstract Class,org.apache.wicket.markup.html.JavascriptPackageResource.FilteringResourceStream,1.0,1.0,1.0,1.0,9.0,0.0,6.0,2.0,2.0,4.0,1.0,0.0,1.0,11.0,11.0,11.0,2.0,0.0,1.0,2.0,8.0,116.0,14.0,71.0,20.0,28.0,31.0,25.0,38.0,19.0,6.0,6.0,7.0,5.0,1.0,3.0,88.0,66.0,0.44,14,14,15,13,False
wicket,Anonymous Class,org.apache.wicket.markup.html.JavascriptPackageResource.getHeaderContribution.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,6.0,0.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.markup.html.JavascriptPackageResource.getHeaderContribution.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,6.0,0.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.markup.html.JavascriptPackageResource.getHeaderContribution.(Anon_3),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,6.0,0.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.markup.html.JavascriptPackageResource.newResourceStream.(Anon_4),2.0,2.0,2.0,2.0,17.0,1.0,15.0,1.0,1.0,6.0,0.0,0.0,1.0,2.0,13.0,2.0,0.0,0.0,0.0,2.0,0.0,41.0,4.0,35.0,4.0,22.0,2.0,10.0,15.0,6.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.06,5,5,5,5,False
wicket,Anonymous Class,org.apache.wicket.markup.html.JavascriptPackageResource.newResourceStream.(Anon_5),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,7.0,0.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.PackageResource,2.0,2.0,2.0,1.0,23.0,0.0,12.0,10.0,3.0,17.0,2.0,12.0,4.0,23.0,37.0,11.0,7.0,0.0,1.0,2.0,20.0,661.0,49.0,323.0,90.0,155.0,290.0,103.0,154.0,69.0,9.0,9.0,9.0,5.0,3.0,5.0,87.0,39.0,0.9,48,48,51,29,False
wicket,Public Static Class,org.apache.wicket.markup.html.PackageResource.PackageResourceBlockedException,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,8.0,3.0,2.0,8.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.PackageResourceGuard,1.0,1.0,2.0,1.0,15.0,0.0,9.0,5.0,2.0,4.0,1.0,0.0,1.0,9.0,9.0,9.0,2.0,0.0,0.0,7.0,2.0,172.0,17.0,90.0,18.0,43.0,65.0,32.0,49.0,18.0,7.0,7.0,10.0,6.0,1.0,2.0,55.0,33.0,0.72,16,16,19,14,False
wicket,Public Class,org.apache.wicket.markup.html.PackageResourceReference,2.0,2.0,2.0,1.0,17.0,0.0,9.0,8.0,1.0,3.0,1.0,0.0,1.0,10.0,36.0,10.0,1.0,0.0,3.0,1.0,6.0,200.0,11.0,98.0,21.0,45.0,91.0,32.0,49.0,16.0,5.0,5.0,5.0,3.0,2.0,1.0,80.0,40.0,0.93,20,20,23,12,False
wicket,Public Class,org.apache.wicket.markup.html.PackageResourceTest,1.0,1.0,1.0,1.0,17.0,0.0,12.0,4.0,1.0,9.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,5.0,121.0,8.0,81.0,13.0,54.0,32.0,38.0,46.0,11.0,2.0,2.0,2.0,1.0,2.0,1.0,66.0,66.0,0.4,7,7,7,6,False
wicket,Public Class,org.apache.wicket.markup.html.ScopedComponentResolverTest,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,6.0,0.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,0.0,1.0,2.0,33.0,2.0,18.0,5.0,5.0,13.0,4.0,8.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.72,3,3,3,3,False
wicket,Public Class,org.apache.wicket.markup.html.ScopedLabel,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,213.0,4.0,0.0,0.0,0.0,0.0,4.0,42.0,4.0,20.0,6.0,5.0,18.0,5.0,10.0,6.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.9,4,4,4,4,False
wicket,Public Abstract Class,org.apache.wicket.markup.html.ScopedLink,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,302.0,3.0,0.0,0.0,0.0,0.0,3.0,34.0,3.0,16.0,5.0,4.0,15.0,4.0,8.0,5.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.94,3,3,3,3,False
wicket,Public Class,org.apache.wicket.markup.html.ScopedPage,1.0,1.0,1.0,1.0,46.0,8.0,35.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,350.0,1.0,1.0,0.0,0.0,0.0,1.0,57.0,10.0,40.0,7.0,28.0,7.0,22.0,26.0,11.0,1.0,1.0,1.0,1.0,5.0,0.0,100.0,100.0,0.17,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.markup.html.ScopedPage.ScopedPage.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,7.0,0.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.markup.html.ScopedPage.ScopedPage.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,303.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,7.0,0.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.SecurePackageResourceGuard,2.0,2.0,2.0,1.0,16.0,1.0,10.0,5.0,1.0,2.0,0.0,0.0,2.0,8.0,17.0,8.0,2.0,0.0,0.0,1.0,7.0,418.0,51.0,205.0,45.0,91.0,162.0,74.0,113.0,41.0,10.0,10.0,11.0,4.0,2.0,3.0,56.0,18.0,0.79,18,18,19,11,False
wicket,Public Static Class,org.apache.wicket.markup.html.SecurePackageResourceGuard.SearchPattern,1.0,1.0,1.0,1.0,13.0,0.0,7.0,5.0,1.0,2.0,0.0,0.0,0.0,11.0,11.0,11.0,5.0,0.0,1.0,0.0,10.0,174.0,23.0,91.0,19.0,40.0,60.0,31.0,47.0,18.0,4.0,4.0,4.0,1.0,1.0,1.0,69.0,61.0,0.66,15,15,15,11,False
wicket,Public Static Class,org.apache.wicket.markup.html.SecurePackageResourceGuard.SimpleCache,2.0,2.0,2.0,1.0,16.0,1.0,9.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,47.0,7.0,25.0,9.0,10.0,15.0,10.0,14.0,7.0,3.0,3.0,3.0,1.0,2.0,1.0,25.0,25.0,0.6,4,4,4,2,False
wicket,Public Class,org.apache.wicket.markup.html.SecurePackageResourceGuardTest,1.0,1.0,1.0,1.0,16.0,1.0,12.0,3.0,1.0,2.0,0.0,0.0,0.0,13.0,22.0,13.0,0.0,0.0,1.0,0.0,12.0,230.0,28.0,161.0,28.0,115.0,50.0,113.0,128.0,28.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.31,14,14,14,13,False
wicket,Public Class,org.apache.wicket.markup.html.ServerAndClientTimeFilter,2.0,2.0,3.0,1.0,36.0,2.0,31.0,3.0,2.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,3.0,34.0,11.0,27.0,14.0,21.0,24.0,10.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.41,2,2,3,1,False
wicket,Public Class,org.apache.wicket.markup.html.ServerTimeFilter,2.0,2.0,2.0,1.0,24.0,1.0,20.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,2.0,23.0,6.0,16.0,12.0,14.0,17.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.52,2,2,2,1,False
wicket,Public Class,org.apache.wicket.markup.html.WebComponent,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,2.0,12.0,0.0,1.0,3.0,204.0,3.0,0.0,0.0,0.0,1.0,2.0,41.0,3.0,16.0,6.0,4.0,22.0,4.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.38,3,3,3,3,False
wicket,Public Class,org.apache.wicket.markup.html.WebMarkupContainer,1.0,1.0,1.0,1.0,8.0,0.0,4.0,4.0,1.0,4.0,68.0,0.0,1.0,5.0,267.0,5.0,0.0,0.0,0.0,0.0,5.0,57.0,5.0,24.0,8.0,6.0,28.0,6.0,12.0,7.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.17,5,5,5,5,False
wicket,Public Class,org.apache.wicket.markup.html.WebMarkupContainerWithAssociatedMarkup,1.0,1.0,1.0,1.0,10.0,0.0,5.0,5.0,2.0,4.0,4.0,0.0,1.0,4.0,271.0,4.0,1.0,0.0,0.0,1.0,3.0,61.0,6.0,26.0,9.0,7.0,29.0,7.0,13.0,7.0,2.0,2.0,2.0,1.0,4.0,1.0,75.0,75.0,1.12,5,5,5,4,False
wicket,Public Class,org.apache.wicket.markup.html.WebPage,1.0,1.0,1.0,1.0,17.0,0.0,9.0,8.0,2.0,18.0,393.0,0.0,3.0,16.0,349.0,16.0,1.0,0.0,2.0,11.0,3.0,439.0,35.0,231.0,53.0,115.0,174.0,86.0,123.0,46.0,4.0,4.0,4.0,1.0,4.0,2.0,96.0,96.0,0.75,25,25,25,16,False
wicket,Private Static Class,org.apache.wicket.markup.html.WebPage.PageMapChecker,3.0,3.0,3.0,1.0,40.0,2.0,31.0,7.0,2.0,15.0,0.0,0.0,1.0,2.0,19.0,2.0,1.0,1.0,0.0,0.0,1.0,97.0,8.0,70.0,20.0,41.0,19.0,31.0,39.0,16.0,6.0,6.0,6.0,1.0,2.0,2.0,0.0,0.0,0.27,7,7,7,2,False
wicket,Anonymous Class,org.apache.wicket.markup.html.WebPage.validateHeaders.(Anon_1),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,4.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2,2,1,False
wicket,Anonymous Class,org.apache.wicket.markup.html.WebPage.validateHeaders.(Anon_2),1.0,1.0,1.0,1.0,8.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,6.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1,1,1,1,False
wicket,Public Abstract Class,org.apache.wicket.markup.html.WebResource,1.0,1.0,1.0,1.0,15.0,0.0,9.0,6.0,1.0,4.0,6.0,0.0,1.0,4.0,14.0,4.0,0.0,0.0,0.0,3.0,1.0,78.0,4.0,42.0,7.0,16.0,32.0,8.0,16.0,6.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.76,7,7,7,4,False
wicket,Public Class,org.apache.wicket.markup.html.WicketEventReference,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,4.0,9.0,4.0,3.0,8.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.89,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.autolink.AutolinkTest,1.0,1.0,1.0,1.0,8.0,0.0,4.0,4.0,1.0,6.0,0.0,0.0,1.0,5.0,14.0,5.0,0.0,0.0,0.0,0.0,5.0,54.0,5.0,24.0,7.0,6.0,25.0,6.0,12.0,7.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.04,5,5,5,5,False
wicket,Public Class,org.apache.wicket.markup.html.autolink.BasePage,1.0,1.0,1.0,1.0,7.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,7.0,3.0,1.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.autolink.Index,1.0,1.0,1.0,1.0,9.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,351.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,1.0,7.0,3.0,1.0,11.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.57,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.autolink.LinkPanel,1.0,1.0,1.0,1.0,11.0,0.0,6.0,5.0,1.0,3.0,0.0,0.0,1.0,1.0,277.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,10.0,3.0,4.0,11.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.1,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.autolink.MyPage,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,351.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,7.0,3.0,1.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.autolink.PageA,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,351.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,7.0,3.0,1.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1,1,1,1,False
wicket,Public Abstract Class,org.apache.wicket.markup.html.autolink.QuickStartPage,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,7.0,3.0,2.0,10.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.43,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.autolink.SubPage,1.0,1.0,1.0,1.0,7.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,351.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,7.0,3.0,1.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.autolink.sub.BasePage,1.0,1.0,1.0,1.0,7.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,7.0,3.0,1.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.autolink.sub.PageB,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,351.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,7.0,3.0,1.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.basic.EnclosureContainer,1.0,1.0,1.0,1.0,14.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,269.0,2.0,1.0,0.0,0.0,0.0,2.0,65.0,7.0,22.0,7.0,9.0,36.0,9.0,13.0,6.0,2.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,1.64,3,3,3,2,False
wicket,Public Generic Class,org.apache.wicket.markup.html.basic.EnumLabel,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,5.0,0.0,0.0,1.0,12.0,216.0,12.0,0.0,0.0,1.0,4.0,7.0,144.0,12.0,58.0,20.0,16.0,74.0,16.0,29.0,16.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.28,13,13,13,12,False
wicket,Public Class,org.apache.wicket.markup.html.basic.HomePageClassRedirect,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,8.0,3.0,2.0,6.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.75,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.basic.HomePagePageRedirect,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,8.0,3.0,2.0,6.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.75,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.basic.HomePageRedirectTest,1.0,1.0,1.0,1.0,8.0,0.0,5.0,2.0,1.0,8.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,0.0,2.0,3.0,55.0,9.0,32.0,11.0,11.0,14.0,12.0,18.0,9.0,1.0,1.0,1.0,1.0,2.0,0.0,19.0,19.0,0.44,5,5,5,5,False
wicket,Public Class,org.apache.wicket.markup.html.basic.Label,1.0,1.0,1.0,1.0,10.0,0.0,4.0,5.0,1.0,5.0,22.0,0.0,1.0,5.0,209.0,5.0,0.0,0.0,0.0,2.0,3.0,101.0,5.0,26.0,9.0,7.0,70.0,7.0,13.0,7.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.69,5,5,5,5,False
wicket,Public Class,org.apache.wicket.markup.html.basic.LabelTest,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,39.0,2.0,16.0,4.0,4.0,21.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.31,3,3,3,3,False
wicket,Public Class,org.apache.wicket.markup.html.basic.LabelWithEscapeMarkupPage,1.0,1.0,1.0,1.0,10.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,10.0,4.0,4.0,9.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.9,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.basic.LabelWithoutEscapeMarkupPage,1.0,1.0,1.0,1.0,10.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,10.0,4.0,4.0,9.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.9,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.basic.MultiLineLabel,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,6.0,2.0,0.0,1.0,5.0,209.0,5.0,0.0,0.0,0.0,2.0,3.0,69.0,5.0,28.0,10.0,8.0,36.0,8.0,14.0,8.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.29,5,5,5,5,False
wicket,Public Class,org.apache.wicket.markup.html.basic.RedirectPage,1.0,1.0,1.0,1.0,7.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,7.0,3.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.86,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.basic.SimpleBorder,1.0,1.0,1.0,1.0,10.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,283.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,9.0,3.0,3.0,10.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.11,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.basic.SimplePage,1.0,1.0,1.0,1.0,25.0,5.0,17.0,3.0,1.0,8.0,1.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,35.0,6.0,21.0,7.0,15.0,8.0,15.0,17.0,7.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.38,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.basic.SimplePageTest,1.0,1.0,1.0,1.0,20.0,1.0,15.0,3.0,1.0,28.0,0.0,0.0,1.0,19.0,28.0,19.0,0.0,0.0,0.0,0.0,19.0,414.0,46.0,295.0,44.0,219.0,73.0,193.0,217.0,44.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.25,23,23,23,19,False
wicket,Public Class,org.apache.wicket.markup.html.basic.SimplePage_10,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,8.0,3.0,2.0,8.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.basic.SimplePage_11,1.0,1.0,1.0,1.0,16.0,0.0,13.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,1.0,17.0,3.0,11.0,8.0,11.0,13.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.47,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.basic.SimplePage_12,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,8.0,3.0,2.0,8.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.markup.html.basic.SimplePage_13,1.0,1.0,1.0,1.0,18.0,2.0,14.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,3.0,18.0,5.0,8.0,10.0,6.0,9.0,6.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.56,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.markup.html.basic.SimplePage_13.SimplePage_13.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,287.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,6.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
