project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lm
xerces,Public Method,DesignDoc.printConstructor,3.0,54.0,0.0,41.0,9.0,34.0,13.0,16.0,12.0,1.0,29.0,35.0,9.0,26.0,7.0,7.0,7.0,1.0,0.0,0.0,3.0,0.0,0.32,7,7,7,1,False
xerces,Method,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser.traverseLocal,14.0,57.0,10.0,40.0,13.0,31.0,8.0,16.0,24.0,1.0,22.0,28.0,10.0,18.0,6.0,6.0,10.0,1.0,2.0,0.0,2.0,0.0,0.2,6,6,10,1,False
xerces,Public Abstract Method,org.w3c.dom.html.HTMLModElement.getCite,0.0,5.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,False
xerces,Public Method,org.apache.html.dom.HTMLOptGroupElementImpl.getLabel,0.0,4.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
xerces,Public Abstract Method,org.apache.xerces.xni.XMLDocumentHandler.characters,16.0,10.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0,0,False
xerces,Public Abstract Method,org.w3c.dom.html.HTMLInputElement.getAccept,0.0,6.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,False
xerces,Public Method,org.apache.xerces.parsers.AbstractSAXParser.setDTDHandler,1.0,27.0,0.0,6.0,1.0,3.0,22.0,1.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.67,2,2,2,1,False
xerces,Public Method,org.apache.xerces.dom.ElementDefinitionImpl.getNodeType,1.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,1,1,1,1,False
xerces,Public Method,org.apache.xerces.impl.dtd.XMLDTDLoader.getProperty,13.0,24.0,0.0,17.0,2.0,13.0,8.0,4.0,7.0,1.0,7.0,14.0,1.0,13.0,7.0,7.0,7.0,7.0,6.0,6.0,1.0,6.0,0.47,7,7,7,7,False
xerces,Method,org.apache.xerces.impl.xpath.regex.Token.ClosureToken.setMin,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
