project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lm
ant,Public Method,org.apache.tools.ant.types.optional.image.Scale.executeDrawOperation,1.0,15.0,0.0,12.0,4.0,8.0,3.0,4.0,3.0,0.0,8.0,11.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.25,3,3,3,3,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool.stop,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.EjbcHandler.getDisplayName,1.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.Rmic.add,2.0,10.0,0.0,6.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.67,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters.(Anon_2).setSystemError,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
ant,Private Method,org.apache.tools.ant.listener.BigProjectLogger.maybeRaiseSubBuildStarted,7.0,11.0,0.0,10.0,1.0,5.0,1.0,2.0,3.0,0.0,2.0,6.0,1.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.1,3,3,3,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.javacc.JavaCC.setBuildtokenmanager,3.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.33,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.Javah.getClasses,5.0,34.0,1.0,28.0,10.0,19.0,5.0,17.0,24.0,1.0,15.0,21.0,10.0,11.0,7.0,7.0,7.0,1.0,0.0,0.0,3.0,0.0,0.18,7,7,7,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.LogStreamHandler.stop,1.0,13.0,0.0,9.0,1.0,6.0,4.0,4.0,2.0,0.0,4.0,6.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.44,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.types.ZipFileSet.getEncoding,1.0,16.0,0.0,11.0,2.0,7.0,5.0,4.0,3.0,0.0,4.0,7.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.45,3,3,3,3,False
