project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lpl
xerces,Private Static Method,dom.DOMAddLines.printUsage,1.0,8.0,1.0,6.0,1.0,4.0,2.0,1.0,1.0,0.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,1,1,1,1,False
xerces,Private Method,dom.DOMAddLines.sortAttributes,2.0,28.0,3.0,24.0,7.0,17.0,2.0,5.0,14.0,1.0,18.0,24.0,10.0,14.0,7.0,7.0,7.0,1.0,0.0,0.0,3.0,0.0,0.08,7,7,7,1,False
xerces,Public Method,dom.DOMAddLines.startDocument,5.0,16.0,1.0,15.0,3.0,9.0,3.0,8.0,4.0,1.0,7.0,9.0,2.0,7.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.2,3,3,3,1,False
xerces,Public Method,dom.DOMAddLines.startElement,5.0,16.0,1.0,14.0,3.0,8.0,4.0,7.0,4.0,1.0,6.0,8.0,2.0,6.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.29,3,3,3,1,False
xerces,Public Static Method,dom.DOMGenerate.main,1.0,28.0,4.0,24.0,7.0,21.0,11.0,11.0,2.0,0.0,19.0,21.0,7.0,14.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.46,2,2,2,1,False
xerces,Public Constructor,dom.DTest.DTest,9.0,10.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,False
xerces,Public Method,dom.DTest.createDocument,1.0,10.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.67,1,1,1,1,False
xerces,Public Method,dom.DTest.createDocumentType,5.0,11.0,0.0,3.0,1.0,1.0,9.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1,1,1,1,False
xerces,Public Method,dom.DTest.createEntity,3.0,12.0,0.0,3.0,1.0,1.0,10.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.33,1,1,1,1,False
xerces,Public Method,dom.DTest.createNotation,3.0,12.0,0.0,3.0,1.0,1.0,10.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.33,1,1,1,1,False
xerces,Public Method,dom.DTest.docBuilder,12.0,164.0,28.0,109.0,39.0,95.0,30.0,23.0,8.0,1.0,88.0,72.0,38.0,34.0,6.0,6.0,6.0,1.0,4.0,0.0,3.0,0.0,0.28,6,6,6,1,False
xerces,Public Method,dom.DTest.findTestNodes,25.0,77.0,25.0,47.0,3.0,41.0,7.0,13.0,26.0,1.0,38.0,53.0,3.0,50.0,26.0,15.0,27.0,1.0,78.0,0.0,3.0,0.0,0.15,26,15,27,1,False
xerces,Public Method,dom.DTest.findTestNodes,26.0,68.0,9.0,54.0,3.0,45.0,6.0,16.0,100.0,2.0,30.0,46.0,3.0,43.0,27.0,16.0,27.0,1.0,78.0,0.0,2.0,0.0,0.11,27,16,27,1,False
xerces,Public Static Method,dom.DTest.main,1.0,131.0,32.0,44.0,9.0,41.0,60.0,32.0,2.0,0.0,39.0,41.0,9.0,32.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.36,2,2,2,1,False
xerces,Public Method,dom.DTest.testAttr,2.0,119.0,12.0,94.0,9.0,70.0,20.0,16.0,512.0,3.0,45.0,49.0,9.0,40.0,11.0,11.0,14.0,1.0,0.0,0.0,1.0,0.0,0.21,11,11,14,1,False
xerces,Public Method,dom.DTest.testCDATASection,2.0,34.0,4.0,18.0,4.0,12.0,18.0,9.0,4.0,1.0,8.0,11.0,4.0,7.0,4.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,4,4,7,1,False
xerces,Public Method,dom.DTest.testCharacterData,3.0,146.0,19.0,105.0,32.0,82.0,25.0,15.0,512.0,3.0,58.0,63.0,19.0,44.0,10.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.24,10,10,10,1,False
xerces,Public Method,dom.DTest.testChildNodeList,2.0,26.0,3.0,13.0,3.0,9.0,11.0,8.0,8.0,1.0,7.0,11.0,3.0,8.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.85,4,4,4,1,False
xerces,Public Method,dom.DTest.testComment,2.0,29.0,0.0,16.0,4.0,12.0,18.0,9.0,6.0,1.0,7.0,11.0,4.0,7.0,5.0,5.0,8.0,1.0,0.0,0.0,2.0,0.0,1.13,5,5,8,1,False
